# legendlabel: $A e^{-k/\tau}$
# description: 
# m=0.9938337072239355, tau=646.6859173971507[ms]
# fitrange: 1 <= k <= 5000[4.0ms]
# function: $A e^{-k/\tau}$
# 	with parameters:
# 		tau = 646.6859173971507
# 		A = 0.9692993494176645
# 
# legendlabel: $A e^{-k/\tau} + O$
# description: 
# m=0.994261478039535, tau=695.0416806050425[ms]
# fitrange: 1 <= k <= 2999[4.0ms]
# function: $A e^{-k/\tau} + O$
# 	with parameters:
# 		tau = 695.0416806050425
# 		A = 0.9901016772895169
# 		O = -0.024830960041080253
# 
# 1_steps[4.0ms]	2_coefficients	3_stderrs	4_coefficients	5_stderrs
2.878000000000000000e+03	-9.960450032891657313e-02	2.904802670597424891e-02	nan	nan
2.879000000000000000e+03	-9.943720941583930606e-02	2.911164635186366464e-02	nan	nan
2.880000000000000000e+03	-9.943489724245190009e-02	2.913103079778320975e-02	nan	nan
2.881000000000000000e+03	-9.977849883533698727e-02	2.912641348316678813e-02	nan	nan
2.882000000000000000e+03	-1.000379463169503991e-01	2.909900355771314479e-02	nan	nan
2.883000000000000000e+03	-9.980581674655999991e-02	2.914634052256627472e-02	nan	nan
2.884000000000000000e+03	-9.946722869780022513e-02	2.926183239991854076e-02	nan	nan
2.885000000000000000e+03	-9.940304160776151920e-02	2.920587876617398299e-02	nan	nan
2.886000000000000000e+03	-9.939989912488024493e-02	2.931409496868612671e-02	nan	nan
2.887000000000000000e+03	-9.953880183961286154e-02	2.922098062866819793e-02	nan	nan
2.888000000000000000e+03	-1.000406864852396993e-01	2.938367415760423720e-02	nan	nan
2.889000000000000000e+03	-9.985891143204475573e-02	2.913351080223530384e-02	nan	nan
2.890000000000000000e+03	-1.001699846821378082e-01	2.931341047607505940e-02	nan	nan
2.891000000000000000e+03	-9.991443700882712831e-02	2.916318033923826977e-02	nan	nan
2.892000000000000000e+03	-9.982977186279133608e-02	2.920138358866813250e-02	nan	nan
2.893000000000000000e+03	-1.002245597240038616e-01	2.901312355243964441e-02	nan	nan
2.894000000000000000e+03	-1.005422055905890177e-01	2.927465217394616473e-02	nan	nan
2.895000000000000000e+03	-1.008333911321583620e-01	2.917899855581870122e-02	nan	nan
2.896000000000000000e+03	-1.002059269478546427e-01	2.921045463541759729e-02	nan	nan
2.897000000000000000e+03	-1.004799744432240960e-01	2.921237579043313784e-02	nan	nan
2.898000000000000000e+03	-1.004427724048334303e-01	2.918932604416580104e-02	nan	nan
2.899000000000000000e+03	-1.010314591745851143e-01	2.911261793189020425e-02	nan	nan
2.900000000000000000e+03	-1.010244941107607958e-01	2.929766826019272047e-02	nan	nan
2.901000000000000000e+03	-1.011288613269755998e-01	2.914529626271368523e-02	-1.057285894086203715e-01	3.096867699897552437e-02
2.902000000000000000e+03	-1.011799603907373724e-01	2.923329997808554043e-02	nan	nan
2.903000000000000000e+03	-1.014281086234369439e-01	2.925080756750731564e-02	nan	nan
2.904000000000000000e+03	-1.015326451029797683e-01	2.937474657280640319e-02	nan	nan
2.905000000000000000e+03	-1.018988060637365384e-01	2.947429576896892778e-02	nan	nan
2.906000000000000000e+03	-1.022140891643778249e-01	2.950493765900976187e-02	nan	nan
2.907000000000000000e+03	-1.026719848757366577e-01	2.950326784977679376e-02	nan	nan
2.908000000000000000e+03	-1.030821410950728545e-01	2.946631452556365202e-02	nan	nan
2.909000000000000000e+03	-1.030771034775231076e-01	2.956990419904747397e-02	nan	nan
2.910000000000000000e+03	-1.034711792685675952e-01	2.978596176494102687e-02	nan	nan
2.911000000000000000e+03	-1.035075625220695239e-01	2.955275451262074152e-02	nan	nan
2.912000000000000000e+03	-1.042272558871546739e-01	2.967456102280827818e-02	nan	nan
2.913000000000000000e+03	-1.042942437498111108e-01	2.971195259177333153e-02	nan	nan
2.914000000000000000e+03	-1.043617133601840441e-01	2.990134450578360234e-02	nan	nan
2.915000000000000000e+03	-1.050215153974060067e-01	2.987747712855649829e-02	nan	nan
2.916000000000000000e+03	-1.049569958427688243e-01	2.981554461289497027e-02	nan	nan
2.917000000000000000e+03	-1.055451080078219084e-01	2.986973320255362913e-02	nan	nan
2.918000000000000000e+03	-1.054738895052737824e-01	2.984522200867442340e-02	nan	nan
2.919000000000000000e+03	-1.058749538945183560e-01	2.980725105144287762e-02	nan	nan
2.920000000000000000e+03	-1.058977479541839128e-01	2.985637712532833790e-02	nan	nan
2.921000000000000000e+03	-1.063811024994300025e-01	2.964592911861188562e-02	nan	nan
2.922000000000000000e+03	-1.062882770480349653e-01	2.976739556277649065e-02	nan	nan
2.923000000000000000e+03	-1.066784972482770766e-01	2.981169364804814662e-02	nan	nan
2.924000000000000000e+03	-1.069516989902052212e-01	2.977640486170295142e-02	nan	nan
2.925000000000000000e+03	-1.068647289679457157e-01	2.974349405521800258e-02	nan	nan
2.926000000000000000e+03	-1.072673449128198897e-01	2.974953436633320444e-02	nan	nan
2.927000000000000000e+03	-1.074826893864604671e-01	2.974581756600241586e-02	nan	nan
2.928000000000000000e+03	-1.071953936100210891e-01	2.985071087103230089e-02	nan	nan
2.929000000000000000e+03	-1.080280871131889670e-01	2.978919032183263010e-02	nan	nan
2.930000000000000000e+03	-1.077126934617776283e-01	2.975942490281034691e-02	nan	nan
2.931000000000000000e+03	-1.079783895327246224e-01	2.983099990332476262e-02	nan	nan
2.932000000000000000e+03	-1.087122241428131880e-01	2.980960152090127158e-02	nan	nan
2.933000000000000000e+03	-1.086971699469480301e-01	3.001474034715444217e-02	nan	nan
2.934000000000000000e+03	-1.092431468940313344e-01	2.986486871495954223e-02	nan	nan
2.935000000000000000e+03	-1.094868802039050265e-01	2.994757774730677849e-02	nan	nan
2.936000000000000000e+03	-1.095115738256029758e-01	2.982336584154192741e-02	nan	nan
2.937000000000000000e+03	-1.098347413310650778e-01	2.998091397601912109e-02	nan	nan
2.938000000000000000e+03	-1.100379801406828062e-01	2.986020869780998954e-02	nan	nan
2.939000000000000000e+03	-1.102740493532159693e-01	2.995434351412259305e-02	nan	nan
2.940000000000000000e+03	-1.106370402475013864e-01	2.971637295453300256e-02	nan	nan
2.941000000000000000e+03	-1.105127518220393734e-01	2.976413762448331182e-02	nan	nan
2.942000000000000000e+03	-1.112994823504451086e-01	2.977737006836647313e-02	nan	nan
2.943000000000000000e+03	-1.116393051429944022e-01	2.969983902802503933e-02	nan	nan
2.944000000000000000e+03	-1.117149149238707562e-01	2.975772737943352397e-02	nan	nan
2.945000000000000000e+03	-1.121554825369994457e-01	2.966292456282074164e-02	nan	nan
2.946000000000000000e+03	-1.121103942127145425e-01	2.963134540518365043e-02	nan	nan
2.947000000000000000e+03	-1.122812478221550669e-01	2.960145546631506169e-02	nan	nan
2.948000000000000000e+03	-1.129122782360591215e-01	2.940821694664169303e-02	nan	nan
2.949000000000000000e+03	-1.132004214249285878e-01	2.935867822821307954e-02	nan	nan
2.950000000000000000e+03	-1.134847153425761757e-01	2.929268738791573901e-02	nan	nan
2.951000000000000000e+03	-1.138661518807448647e-01	2.931384429038174852e-02	nan	nan
2.952000000000000000e+03	-1.136912138579036780e-01	2.927176999191104939e-02	nan	nan
2.953000000000000000e+03	-1.142575336299352234e-01	2.918012194782086677e-02	nan	nan
2.954000000000000000e+03	-1.142691111256936010e-01	2.916158467133839888e-02	nan	nan
2.955000000000000000e+03	-1.144311629597345448e-01	2.906868634945483990e-02	nan	nan
2.956000000000000000e+03	-1.151171388522554961e-01	2.887872137706203046e-02	nan	nan
2.957000000000000000e+03	-1.152738347805011276e-01	2.892406064368402419e-02	nan	nan
2.958000000000000000e+03	-1.151941711323547918e-01	2.877881094189391892e-02	nan	nan
2.959000000000000000e+03	-1.155023819838008337e-01	2.878429034968139552e-02	nan	nan
2.960000000000000000e+03	-1.156582673691661511e-01	2.885575911065947977e-02	nan	nan
2.961000000000000000e+03	-1.155725426482163698e-01	2.857687853740898190e-02	nan	nan
2.962000000000000000e+03	-1.159925104668167728e-01	2.847711009794650153e-02	nan	nan
2.963000000000000000e+03	-1.160787766258983833e-01	2.846415653045194019e-02	nan	nan
2.964000000000000000e+03	-1.166245449581284344e-01	2.871295101150170975e-02	nan	nan
2.965000000000000000e+03	-1.166986388010354397e-01	2.842761761146828797e-02	nan	nan
2.966000000000000000e+03	-1.167714288577756526e-01	2.851062750315808830e-02	nan	nan
2.967000000000000000e+03	-1.169054270383148991e-01	2.832492993722030353e-02	nan	nan
2.968000000000000000e+03	-1.169684266957296825e-01	2.832094185778384274e-02	nan	nan
2.969000000000000000e+03	-1.174470690256089744e-01	2.811491208513459267e-02	nan	nan
2.970000000000000000e+03	-1.173159120942389028e-01	2.808617737715917578e-02	nan	nan
2.971000000000000000e+03	-1.172960148187642132e-01	2.805748150983539135e-02	nan	nan
2.972000000000000000e+03	-1.174208309325847355e-01	2.798138428339316114e-02	nan	nan
2.973000000000000000e+03	-1.179031343579633739e-01	2.791626727858943086e-02	nan	nan
2.974000000000000000e+03	-1.174645361311194708e-01	2.791185875492008944e-02	nan	nan
2.975000000000000000e+03	-1.180042685889786808e-01	2.791639857754220355e-02	nan	nan
2.976000000000000000e+03	-1.179858678572960617e-01	2.793359576781002940e-02	nan	nan
2.977000000000000000e+03	-1.182956421888152476e-01	2.791875011221617991e-02	nan	nan
2.978000000000000000e+03	-1.183275961416807992e-01	2.786305010855434292e-02	nan	nan
2.979000000000000000e+03	-1.189584727370334161e-01	2.785687829257278009e-02	nan	nan
2.980000000000000000e+03	-1.190201215026299997e-01	2.801300487668037520e-02	nan	nan
2.981000000000000000e+03	-1.192407328167078007e-01	2.774203362242346968e-02	nan	nan
2.982000000000000000e+03	-1.191437597475254739e-01	2.799657377051289336e-02	nan	nan
2.983000000000000000e+03	-1.195239003884282225e-01	2.791310162315498167e-02	nan	nan
2.984000000000000000e+03	-1.193158569118252244e-01	2.789822187909395818e-02	nan	nan
2.985000000000000000e+03	-1.193489303849357697e-01	2.793261737810074502e-02	nan	nan
2.986000000000000000e+03	-1.197734643754576195e-01	2.794507433492407142e-02	nan	nan
2.987000000000000000e+03	-1.199590296743563433e-01	2.809826269278488733e-02	nan	nan
2.988000000000000000e+03	-1.195172342847855840e-01	2.804514148299020251e-02	nan	nan
2.989000000000000000e+03	-1.199857454589783046e-01	2.813189367470957103e-02	nan	nan
2.990000000000000000e+03	-1.200856034058454258e-01	2.831863530109109822e-02	nan	nan
2.991000000000000000e+03	-1.202119719793016267e-01	2.823953032259306217e-02	nan	nan
2.992000000000000000e+03	-1.201203318852263474e-01	2.830822821204034487e-02	nan	nan
2.993000000000000000e+03	-1.201732532920490454e-01	2.836675647323562768e-02	nan	nan
2.994000000000000000e+03	-1.203744111735431249e-01	2.852364319821651742e-02	nan	nan
2.995000000000000000e+03	-1.209332804113507215e-01	2.860437219405073325e-02	nan	nan
2.996000000000000000e+03	-1.206596230366912270e-01	2.859622497123707682e-02	nan	nan
2.997000000000000000e+03	-1.209723532669234186e-01	2.884990741733068839e-02	nan	nan
2.998000000000000000e+03	-1.216314454099435283e-01	2.898375908383318475e-02	nan	nan
2.999000000000000000e+03	-1.213323049718339625e-01	2.894513416699417280e-02	nan	nan
3.000000000000000000e+03	-1.213396370415618097e-01	2.899902555637949228e-02	nan	nan
3.001000000000000000e+03	-1.216157821131383238e-01	2.917553888109188434e-02	-1.267655825306412132e-01	3.054303077340260117e-02
3.002000000000000000e+03	-1.218124550136693018e-01	2.925079204890767420e-02	nan	nan
3.003000000000000000e+03	-1.221823174871693035e-01	2.934491596870525063e-02	nan	nan
3.004000000000000000e+03	-1.220820144991290324e-01	2.943618225523721502e-02	nan	nan
3.005000000000000000e+03	-1.219948039269664053e-01	2.951219167891672851e-02	nan	nan
3.006000000000000000e+03	-1.221005851855363478e-01	2.966622393544748534e-02	nan	nan
3.007000000000000000e+03	-1.220040588705020579e-01	2.982654236036341722e-02	nan	nan
3.008000000000000000e+03	-1.214590463942473997e-01	2.993032285256786232e-02	nan	nan
3.009000000000000000e+03	-1.221069229742958173e-01	3.003803074698564030e-02	nan	nan
3.010000000000000000e+03	-1.215984000439940260e-01	3.013250108147848966e-02	nan	nan
3.011000000000000000e+03	-1.220923275000725117e-01	3.019600411343207821e-02	nan	nan
3.012000000000000000e+03	-1.224660979180331177e-01	3.027645012994684137e-02	nan	nan
3.013000000000000000e+03	-1.224568720467793248e-01	3.041655599123161205e-02	nan	nan
3.014000000000000000e+03	-1.225976399537272304e-01	3.048712389966016026e-02	nan	nan
3.015000000000000000e+03	-1.226669016295197367e-01	3.059803918648438745e-02	nan	nan
3.016000000000000000e+03	-1.226436684730324717e-01	3.065858452966670894e-02	nan	nan
3.017000000000000000e+03	-1.229186314268255475e-01	3.083914822198290454e-02	nan	nan
3.018000000000000000e+03	-1.229724170767716451e-01	3.081683082587789377e-02	nan	nan
3.019000000000000000e+03	-1.229128572386528895e-01	3.087656535957516296e-02	nan	nan
3.020000000000000000e+03	-1.231854008924266192e-01	3.090295347051161615e-02	nan	nan
3.021000000000000000e+03	-1.232833877165258052e-01	3.105955759284547216e-02	nan	nan
3.022000000000000000e+03	-1.228945828078070041e-01	3.113959010598219695e-02	nan	nan
3.023000000000000000e+03	-1.234857556885616825e-01	3.107678024074502984e-02	nan	nan
3.024000000000000000e+03	-1.235906616898377469e-01	3.122766842235021045e-02	nan	nan
3.025000000000000000e+03	-1.237015860450778187e-01	3.129491430147838399e-02	nan	nan
3.026000000000000000e+03	-1.235244013324018342e-01	3.131271139322452934e-02	nan	nan
3.027000000000000000e+03	-1.235467856997993080e-01	3.145978549845022260e-02	nan	nan
3.028000000000000000e+03	-1.232708920317979739e-01	3.146714214391457820e-02	nan	nan
3.029000000000000000e+03	-1.230562235295418472e-01	3.153599688502459197e-02	nan	nan
3.030000000000000000e+03	-1.229500960454901898e-01	3.158233694333734826e-02	nan	nan
3.031000000000000000e+03	-1.227645220310197710e-01	3.164663110680435154e-02	nan	nan
3.032000000000000000e+03	-1.230005674342099231e-01	3.160993700226217423e-02	nan	nan
3.033000000000000000e+03	-1.224709719619147819e-01	3.167883493246961141e-02	nan	nan
3.034000000000000000e+03	-1.221891551196034043e-01	3.185180227059754982e-02	nan	nan
3.035000000000000000e+03	-1.226120671174737442e-01	3.196227197078035931e-02	nan	nan
3.036000000000000000e+03	-1.226617375205039107e-01	3.202007683320213377e-02	nan	nan
3.037000000000000000e+03	-1.227026246370966911e-01	3.198616926372813835e-02	nan	nan
3.038000000000000000e+03	-1.226829351734147755e-01	3.210035257998137409e-02	nan	nan
3.039000000000000000e+03	-1.224951828141641330e-01	3.204286911754521822e-02	nan	nan
3.040000000000000000e+03	-1.226251423937977092e-01	3.217194932632255755e-02	nan	nan
3.041000000000000000e+03	-1.225874028804291027e-01	3.238516368853762428e-02	nan	nan
3.042000000000000000e+03	-1.223060575707288072e-01	3.252072935544610827e-02	nan	nan
3.043000000000000000e+03	-1.226317472567427097e-01	3.257321641965212761e-02	nan	nan
3.044000000000000000e+03	-1.226826014105550089e-01	3.256388439848776489e-02	nan	nan
3.045000000000000000e+03	-1.223975258624464130e-01	3.284084393800611179e-02	nan	nan
3.046000000000000000e+03	-1.225564007394392974e-01	3.292096674054747346e-02	nan	nan
3.047000000000000000e+03	-1.220781185304213867e-01	3.316726188337276726e-02	nan	nan
3.048000000000000000e+03	-1.225902287524277268e-01	3.330726676522206831e-02	nan	nan
3.049000000000000000e+03	-1.227499870278429273e-01	3.339140332449391790e-02	nan	nan
3.050000000000000000e+03	-1.225656713366669176e-01	3.351111292596815894e-02	nan	nan
3.051000000000000000e+03	-1.229865545721387787e-01	3.357138838500838690e-02	nan	nan
3.052000000000000000e+03	-1.230590953259615566e-01	3.377496184262882006e-02	nan	nan
3.053000000000000000e+03	-1.226884181772039673e-01	3.380849854469019505e-02	nan	nan
3.054000000000000000e+03	-1.228020779228116977e-01	3.388402906188842101e-02	nan	nan
3.055000000000000000e+03	-1.231310934427177761e-01	3.403225673262746942e-02	nan	nan
3.056000000000000000e+03	-1.233413877944039144e-01	3.413781039900449371e-02	nan	nan
3.057000000000000000e+03	-1.232310063518846366e-01	3.419578027060974496e-02	nan	nan
3.058000000000000000e+03	-1.232812054940987112e-01	3.422052038656411832e-02	nan	nan
3.059000000000000000e+03	-1.230127731639742289e-01	3.437910228731323042e-02	nan	nan
3.060000000000000000e+03	-1.226523985885734219e-01	3.430364231873889169e-02	nan	nan
3.061000000000000000e+03	-1.227567543884292844e-01	3.443349018826493552e-02	nan	nan
3.062000000000000000e+03	-1.230433910685454491e-01	3.439441299529846785e-02	nan	nan
3.063000000000000000e+03	-1.224119049420872712e-01	3.435612365502375282e-02	nan	nan
3.064000000000000000e+03	-1.231145361783689551e-01	3.436230257153342210e-02	nan	nan
3.065000000000000000e+03	-1.229673269134960584e-01	3.466487837251997634e-02	nan	nan
3.066000000000000000e+03	-1.230705146922101562e-01	3.447902195712292811e-02	nan	nan
3.067000000000000000e+03	-1.227933265776407490e-01	3.458220758940820649e-02	nan	nan
3.068000000000000000e+03	-1.231550943441650087e-01	3.465900196490583063e-02	nan	nan
3.069000000000000000e+03	-1.232808560937329601e-01	3.475941542178700300e-02	nan	nan
3.070000000000000000e+03	-1.227050372479775164e-01	3.470937933124439156e-02	nan	nan
3.071000000000000000e+03	-1.226529991000666203e-01	3.452138391841167581e-02	nan	nan
3.072000000000000000e+03	-1.224091070841678980e-01	3.441084760578252272e-02	nan	nan
3.073000000000000000e+03	-1.228817946817793577e-01	3.419677845531665650e-02	nan	nan
3.074000000000000000e+03	-1.225479910966653235e-01	3.422149966050878206e-02	nan	nan
3.075000000000000000e+03	-1.221774511254672679e-01	3.421901318065272840e-02	nan	nan
3.076000000000000000e+03	-1.222925582532029126e-01	3.403187250519287138e-02	nan	nan
3.077000000000000000e+03	-1.225844081796128027e-01	3.390810481241056384e-02	nan	nan
3.078000000000000000e+03	-1.232282367687239366e-01	3.392535726738108576e-02	nan	nan
3.079000000000000000e+03	-1.228619889736874693e-01	3.393043673977434727e-02	nan	nan
3.080000000000000000e+03	-1.229868800576744137e-01	3.372935055456300485e-02	nan	nan
3.081000000000000000e+03	-1.228136873240382732e-01	3.364357017398771771e-02	nan	nan
3.082000000000000000e+03	-1.234085378930524640e-01	3.351664846995770775e-02	nan	nan
3.083000000000000000e+03	-1.226564015968951704e-01	3.347248635562542762e-02	nan	nan
3.084000000000000000e+03	-1.229733027068714291e-01	3.348505302881873980e-02	nan	nan
3.085000000000000000e+03	-1.232648827030276006e-01	3.348972980357361323e-02	nan	nan
3.086000000000000000e+03	-1.234434425577522754e-01	3.336420579632432687e-02	nan	nan
3.087000000000000000e+03	-1.232601572336965018e-01	3.331855351490681239e-02	nan	nan
3.088000000000000000e+03	-1.228947046449285763e-01	3.328410460385478054e-02	nan	nan
3.089000000000000000e+03	-1.227432561877045136e-01	3.328990393565039313e-02	nan	nan
3.090000000000000000e+03	-1.230792489320197969e-01	3.323474474367349440e-02	nan	nan
3.091000000000000000e+03	-1.225661455804522848e-01	3.313288087574923352e-02	nan	nan
3.092000000000000000e+03	-1.225457193679374140e-01	3.302562658191626754e-02	nan	nan
3.093000000000000000e+03	-1.224085054537804307e-01	3.298826624080827136e-02	nan	nan
3.094000000000000000e+03	-1.223079080324720180e-01	3.298819715687496823e-02	nan	nan
3.095000000000000000e+03	-1.218513545209320703e-01	3.289767168700830774e-02	nan	nan
